transaction_id,timestamp,marketplace,buyer_id,seller_id,item_id,category,price,quantity,currency,payment_method,buyer_region,seller_region,buyer_device,seller_device,buyer_account_age_days,seller_account_age_days,buyer_feedback,seller_feedback,buyer_kyc,seller_kyc,buyer_vpn_suspected,seller_vpn_suspected,buyer_ip_hash,seller_ip_hash,cumulative_spend_24h,time_since_prev_buyer_min,time_since_prev_seller_min,buyer_seller_prior_7d_edgecount,anomaly_label,anomaly_notes,payment_id,price_z
Tdc3e60910b,2025-04-04 02:52:32,Arcade,U01161,U00722,I0191,blueprint,15.51,1,GEM,card,NA,NA,ios,desktop,7,429,4.35,4.02,0,1,0,0,0a151e4230,3d72fe8634,55.36,-2316.63,-14197.13,1,normal,,P48325fa249,-0.249
Tb288bde2de,2025-04-04 02:59:47,Prime,U01977,U00566,I0044,title,2.82,1,GEM,wallet,EU,EU,ios,ios,132,222,4.14,4.71,0,1,0,0,74ce8ce8a0,03b8557395,0.0,,1302.18,1,normal,,P95fdcded59,-0.264
T6dce3d699b,2025-04-04 03:01:13,Prime,U01397,U00174,I0037,skin_common,1.09,1,GEM,card,NA,LATAM,desktop,desktop,108,381,3.6,3.73,1,1,0,0,3e0f4752ff,b38a934b5c,12.2,-35031.65,-10432.68,1,normal,,P285b4d3ca8,-0.258
Tda0a645075,2025-04-04 03:02:40,Prime,U00897,U01821,I0146,card_common,0.3,1,GEM,card,NA,NA,desktop,desktop,70,145,4.75,3.73,1,1,0,0,577e4713d6,3ae6c79dc8,13.77,-10218.33,-24873.12,1,normal,,Pfd24f9ec76,-0.303
T85fa7cf267,2025-04-04 03:03:48,Shadow,U01761,U01700,I0466,artifact,26.24,1,GEM,wallet,SEA,NA,ios,desktop,439,52,3.76,4.03,1,0,0,0,2e61bef575,9f3fa4a017,0.0,,,1,normal,,P3521841b4c,-0.275
T4eb944fc86,2025-04-04 03:04:22,Arcade,U00370,U01551,I0165,skin_common,1.32,1,GEM,card,OCE,EAST_ASIA,desktop,android,316,376,4.31,4.2,1,0,0,0,8a543cadc9,62d0ed30ea,27.5,-13040.0,-31843.0,1,normal,,P390b73706f,-0.223
T2e9f623ca6,2025-04-04 03:17:22,Shadow,U00452,U00482,I0178,skin_common,1.64,1,GEM,wallet,LATAM,EAST_ASIA,android,desktop,20,375,4.66,4.1,0,1,0,0,4da48f877b,f39d47a096,13.8,-5793.72,-10312.12,1,normal,,Pe1ed09c709,-0.175
T3514030219,2025-04-04 03:19:54,Prime,U00289,U00075,I0183,card_epic,7.09,1,GEM,card,SEA,EAST_ASIA,desktop,ios,316,256,3.6,3.22,1,1,0,0,890dade772,a4f5e7545b,41.7,-32454.58,-20556.7,1,normal,,Pffd41fec57,-0.134
T2bbd820bf4,2025-04-04 03:24:58,Prime,U00429,U00703,I0116,mount,7.54,1,GEM,card,EU,NA,console,desktop,585,522,3.21,4.39,0,1,0,0,237fff3db5,f0a70af74f,57.62,-31533.83,-8406.87,1,normal,,P43aabe84b5,-0.309
Td7d4910cbc,2025-04-04 03:25:03,Shadow,U00709,U00592,I0453,card_common,0.29,1,GEM,card,OCE,OCE,desktop,android,39,181,4.57,3.82,0,1,0,0,f0abf3cc25,d601c69e56,9.3,-33826.58,-18068.88,1,normal,,P94d0f42e66,-0.307
T127889293a,2025-04-04 03:26:18,Arcade,U01147,U00266,I0452,artifact,16.97,1,GEM,wallet,EAST_ASIA,EU,desktop,ios,189,118,2.82,5.0,1,1,0,0,f8ab1fdfcd,e35db7ccfe,0.71,-25040.63,-34223.87,1,normal,,P3737514d7b,-0.335
Tf8bfa95cb9,2025-04-04 03:27:57,Prime,U01651,U00366,I0370,skin_legendary,76.05,1,GEM,card,OCE,LATAM,desktop,desktop,289,77,5.0,4.42,1,1,0,0,f4cfdf0a80,5e9de3526d,17.09,3835.0,-4149.87,1,normal,,P3ece2baea6,-0.08
T6453e42d2c,2025-04-04 03:29:40,Prime,U00709,U01736,I0022,title,1.84,1,GEM,card,OCE,SEA,desktop,desktop,39,702,4.57,4.54,0,1,0,0,f0abf3cc25,87107783bd,9.59,4.62,-12612.68,1,normal,,Pbbd6e783d9,-0.31
T80b2853385,2025-04-04 03:31:39,Prime,U00850,U00918,I0093,mount,16.42,1,GEM,wallet,EU,EU,android,console,172,12,4.03,4.25,0,1,0,0,1d2aaec643,9db5a1e964,4.44,-4674.77,-10573.55,1,normal,,Pef40fcc4b8,-0.225
Tbf60f021f5,2025-04-04 03:32:38,Prime,U00754,U01156,I0297,consumable,0.4,1,GEM,wallet,EAST_ASIA,SEA,desktop,desktop,43,67,4.43,4.75,1,1,0,0,e84a4ce320,240d667a04,11.11,-2900.23,-4411.6,1,normal,,P0dc7b72643,-0.19
T8b3ff4a410,2025-04-04 03:33:41,Prime,U01346,U00784,I0403,consumable,0.1,1,GEM,card,EU,LATAM,android,desktop,196,255,4.16,4.39,1,1,0,0,4c8be8bf9d,de06fc561a,4.95,-35843.15,,1,normal,,P334d7c537a,-0.335
Tb5da1b08cc,2025-04-04 03:34:51,Prime,U00526,U00902,I0203,skin_common,1.09,1,GEM,card,SEA,EAST_ASIA,desktop,android,165,612,5.0,4.62,1,1,0,0,a385a17cc8,5fa7cedd7c,20.88,2658.2,-3246.92,1,normal,,Pcbdd236063,-0.258
T378b0b0196,2025-04-04 03:37:32,Shadow,U01397,U01649,I0279,consumable,0.45,1,GEM,card,NA,OCE,desktop,ios,108,903,3.6,4.38,1,1,0,0,3e0f4752ff,a42f0f65aa,13.29,36.32,-31755.68,1,normal,,P65714ad524,-0.166
Taf9d41eb3d,2025-04-04 03:38:26,Prime,U00172,U00664,I0047,skin_rare,8.74,1,GEM,card,NA,LATAM,desktop,desktop,220,58,4.61,4.03,1,1,1,0,c8937c4954,891170d16b,24.43,-14247.08,-9716.5,1,normal,,P50c8db0ae2,-0.172
T9064464819,2025-04-04 03:40:35,Prime,U00394,U01271,I0276,title,2.53,1,GEM,crypto,SEA,OCE,android,desktop,615,199,4.68,4.43,0,1,0,0,bd055256c0,29abca4604,2.72,-22299.4,,1,normal,,P9957037a3a,-0.277
T7550983f6a,2025-04-04 03:47:52,Shadow,U01921,U01684,I0394,skin_common,0.73,1,GEM,card,LATAM,OCE,desktop,desktop,45,288,4.79,3.84,1,1,1,0,e014f8209b,3f286fac9b,15.84,-685.95,-19587.5,1,normal,,Pa0749423a7,-0.311
Tc328d389ad,2025-04-04 03:52:07,Prime,U01009,U01308,I0114,card_epic,6.4,1,GEM,card,EAST_ASIA,EAST_ASIA,android,desktop,114,116,4.11,4.04,1,1,0,0,e847cdd40b,765647f832,0.0,,-776.45,1,normal,,Pa97e34bef3,-0.159
T729756aee9,2025-04-04 03:55:30,Shadow,U00822,U01213,I0072,skin_common,0.65,1,GEM,wallet,LATAM,SEA,ios,ios,429,104,3.49,5.0,1,0,0,1,e38c6177c1,2be92d3781,22.98,-14196.6,-9594.55,1,normal,,Pb6d9e2f0ca,-0.323
Tb4172840fd,2025-04-04 04:08:55,Prime,U00072,U01384,I0049,title,3.15,1,GEM,card,EAST_ASIA,SEA,android,android,587,644,4.8,5.0,1,1,1,0,9a837acc80,bb8790001d,0.0,4011.73,,1,normal,,Pbfde007fdd,-0.248
T88169f8bb7,2025-04-04 04:12:40,Prime,U00130,U01396,I0181,consumable,0.6,1,GEM,giftcode,LATAM,SEA,desktop,desktop,21,329,5.0,3.62,0,1,0,0,e0fae2cac8,df67ee03c5,2.1,-36302.32,,1,normal,,P25395939fc,-0.094
T400b6ae68b,2025-04-04 04:13:32,Prime,U00512,U00190,I0427,skin_common,0.64,1,GEM,wallet,OCE,EU,ios,ios,752,197,3.18,4.03,0,1,0,0,444a7475dc,c80e566952,1.54,-21788.2,-10992.27,1,normal,,Pe3e1f92bf1,-0.325
Tf52f08a398,2025-04-04 04:18:47,Prime,U00173,U01864,I0352,card_epic,2.54,1,GEM,crypto,EU,EAST_ASIA,android,ios,278,130,3.39,4.41,1,0,0,0,5d9002ce3c,00a68d78b2,0.0,,,1,normal,,P50d73d0059,-0.295
Tcbcec8406a,2025-04-04 04:20:55,Prime,U00548,U00496,I0079,skin_rare,4.73,1,GEM,card,EU,SEA,android,desktop,37,148,4.83,3.81,1,0,0,0,80ce3f7c51,c371329d81,10.65,-3976.18,-33119.7,1,normal,,P744899892a,-0.267
Teac6a744ff,2025-04-04 04:22:56,Shadow,U01015,U00334,I0091,skin_legendary,21.73,1,GEM,wallet,SEA,LATAM,android,android,63,511,4.37,5.0,1,1,0,0,ba431baea0,93770d7607,43.6,-15568.68,-14478.1,1,normal,,Pb438151812,-0.282
T8c64070519,2025-04-04 04:25:04,Prime,U01773,U01968,I0439,card_epic,2.55,1,GEM,card,EAST_ASIA,EU,desktop,desktop,131,2,4.78,4.43,1,0,0,0,87300412fd,a9fb235dc3,20.5,-19694.12,3321.75,1,normal,,P7e0385b3a4,-0.294
T66ab97b031,2025-04-04 04:27:42,Arcade,U01656,U01926,I0452,artifact,28.18,1,GEM,card,EU,OCE,android,console,578,931,3.74,4.39,1,1,0,0,f39d268895,b7a53e953a,20.28,-8554.48,,1,normal,,P59391876d6,-0.263
T1120a72c37,2025-04-04 04:31:23,Prime,U01339,U00988,I0352,card_epic,8.54,1,GEM,wallet,EAST_ASIA,EU,desktop,ios,352,52,3.76,3.3,1,0,0,0,462d3c0c9a,874d664a3e,22.56,-22614.73,-24848.43,1,normal,,Pb655678a66,-0.083
Tfc11b5fdd8,2025-04-04 04:32:51,Prime,U00054,U01187,I0253,skin_common,1.46,1,GEM,card,NA,NA,ios,desktop,519,159,4.34,4.16,1,1,0,0,79b85ffe44,f789d5fa49,108.74,-23877.43,-5008.9,1,normal,,P74993eabc0,-0.202
T792fe7fa1a,2025-04-04 04:38:01,Prime,U00026,U01799,I0005,skin_common,1.86,1,GEM,card,OCE,EU,desktop,ios,101,1120,4.34,4.25,1,0,1,0,5e35f59a25,be45cc0179,59.33,-6977.2,-23006.97,1,normal,,Pd47231017a,-0.143
T585e7dbfbb,2025-04-04 04:50:49,Prime,U01751,U00599,I0257,blueprint,4.79,1,GEM,card,LATAM,OCE,android,desktop,241,263,4.43,4.75,1,0,0,0,f9907f04cf,713323a930,39.76,-36947.83,-36233.3,1,normal,,Pb4fbb5d69a,-0.406
T778e7ab9bb,2025-04-04 04:52:52,Arcade,U00730,U00523,I0376,card_epic,5.65,1,GEM,card,EU,EU,desktop,desktop,818,12,4.43,4.71,0,1,0,1,13af0fc78f,68743e36d1,18.39,-5459.02,,1,normal,,P310b406320,-0.185
Te01c178991,2025-04-04 04:54:56,Prime,U01048,U01133,I0322,skin_common,1.08,1,GEM,wallet,OCE,SEA,desktop,android,556,170,4.91,3.62,1,0,0,0,bbf0ffcd64,26b08379b6,0.0,,-17525.23,1,normal,,Paf6dd56c52,-0.259
T3584d7e961,2025-04-04 04:54:57,Shadow,U00779,U01719,I0404,artifact,22.47,1,GEM,wallet,OCE,EAST_ASIA,ios,desktop,310,383,4.38,3.33,1,1,0,0,b596fd9770,35f03b7eef,26.68,-28248.88,-31294.18,1,normal,,Pb17641ae36,-0.3
T58eb6ec205,2025-04-04 04:57:36,Shadow,U00800,U00392,I0176,card_common,0.28,1,GEM,card,OCE,LATAM,android,desktop,164,99,4.56,4.38,1,1,0,0,79057e1d17,47ca1bc29c,1.8,-3897.63,3001.58,1,normal,,P0c486e3fd3,-0.311
Tdd430344d1,2025-04-04 04:59:57,Arcade,U01489,U00988,I0402,card_common,0.5,1,GEM,card,OCE,EU,desktop,ios,358,52,4.65,3.3,1,0,0,0,44552ceef9,874d664a3e,0.0,,-7493.97,1,normal,,Pb7d6d6acb9,-0.232
T78bfb50b8e,2025-04-04 05:01:03,Prime,U00493,U01959,I0119,card_epic,5.84,1,GEM,card,EAST_ASIA,SEA,desktop,ios,950,212,4.62,4.4,0,1,1,0,0d1b924d95,3270419a12,7.04,-22816.37,-3457.67,1,normal,,Pbf0d2ecb56,-0.178
T308b37c9c4,2025-04-04 05:01:49,Prime,U01776,U01075,I0171,skin_legendary,81.24,1,GEM,giftcode,SEA,OCE,desktop,desktop,588,444,4.92,4.59,0,1,1,0,639a4d6242,63ef4a8f0e,0.0,,,1,normal,,P070b81b218,-0.061
T51e2d9561f,2025-04-04 05:03:09,Prime,U01566,U01498,I0267,title,4.75,1,GEM,card,OCE,OCE,ios,desktop,3,586,4.53,4.54,0,1,0,0,96bd6d56ff,82f106e00f,84.12,-5538.03,-24873.72,1,normal,,Pf767f743d9,-0.173
T4b3210c3ce,2025-04-04 05:09:41,Prime,U01876,U00431,I0000,blueprint,15.99,1,GEM,card,LATAM,NA,ios,console,283,55,4.67,3.72,1,1,0,1,760083a721,e23784a18d,0.0,,-18451.37,1,normal,,Pd1b8aba216,-0.242
T9e6e52cf43,2025-04-04 05:16:08,Arcade,U01942,U01901,I0339,blueprint,4.91,1,GEM,wallet,SEA,NA,desktop,android,108,155,3.94,5.0,0,1,0,0,0a8d8c92cd,6708338ae4,51.21,-18731.87,,1,normal,,Pc3fbc530f9,-0.404
T5fc9d077ef,2025-04-04 05:25:59,Shadow,U00689,U00528,I0055,artifact,29.46,1,GEM,card,NA,SEA,desktop,ios,195,25,4.99,3.8,1,1,0,0,9c4e408adc,515aea6256,35.3,-8561.05,-11808.67,1,normal,,Pf82a831e22,-0.255
Tb79a0af568,2025-04-04 05:28:35,Prime,U00060,U00009,I0459,consumable,0.32,1,GEM,card,EAST_ASIA,OCE,ios,android,164,62,5.0,4.43,1,0,1,0,5713d7073c,44dac8730f,18.7,-13840.73,-27631.6,1,normal,,Pdbc7a01872,-0.229
T9390c60f31,2025-04-04 05:31:55,Arcade,U01127,U00805,I0001,card_common,0.24,1,GEM,card,EAST_ASIA,SEA,ios,ios,327,192,4.08,3.46,0,1,0,0,bb9ed16de0,ec28313ff6,2.08,-7293.8,-27819.47,1,normal,,P593c882f70,-0.325
T032f211de5,2025-04-04 05:41:06,Prime,U00878,U00030,I0193,card_common,0.57,1,GEM,wallet,NA,OCE,ios,ios,66,29,4.89,3.71,1,0,0,1,f30a0d3dbe,1f3d15c8ab,5.9,2454.5,-24194.37,1,normal,,P02fcf4805b,-0.206
T9837dd6e2e,2025-04-04 05:52:14,Prime,U01980,U01905,I0380,consumable,0.16,1,GEM,wallet,NA,LATAM,desktop,desktop,184,694,4.78,4.1,1,0,0,0,8bcfa03f31,e6a77dd666,1.38,-29790.72,-8621.43,1,normal,,P15b38579dd,-0.306
T61c12f4b82,2025-04-04 05:52:21,Prime,U00835,U01799,I0498,title,2.04,1,GEM,wallet,NA,EU,desktop,ios,502,1120,4.79,4.25,0,0,0,0,1f3d21e015,be45cc0179,13.12,-9928.43,-26967.8,1,normal,,P387e4ca699,-0.3
T1c8ced4144,2025-04-04 06:06:10,Shadow,U01232,U01725,I0053,skin_rare,36.27,1,GEM,wallet,SEA,SEA,ios,desktop,215,878,5.0,5.0,0,0,0,0,0ef3d3f400,cb53391b6d,150.66,-6508.17,-29391.77,1,rmt_selling,Crypto used to transfer real-world value via low-value items,P13753c86c0,0.48
T208476d38f,2025-04-04 06:13:04,Shadow,U01875,U00946,I0012,consumable,0.45,1,GEM,giftcode,NA,EAST_ASIA,android,android,66,359,4.02,4.26,0,1,0,1,57e0815110,b0422b2ec1,4.06,-18286.92,-18247.4,1,normal,,P9699706570,-0.166
Ted101eb379,2025-04-04 06:13:40,Prime,U00478,U00827,I0283,artifact,31.31,1,GEM,card,EAST_ASIA,LATAM,console,ios,139,95,4.03,4.37,1,1,0,0,808a678b4a,2e21e642c5,11.82,-14044.33,-33995.92,1,normal,,P5088eea030,-0.243
T98bdbf7eda,2025-04-04 06:14:27,Shadow,U01144,U01747,I0070,card_common,0.31,1,GEM,card,EAST_ASIA,EAST_ASIA,ios,desktop,163,261,5.0,4.31,1,0,1,0,74e36161b9,ad7a281dbc,9.86,-34505.38,,1,normal,,Pcae1942bb8,-0.3
T10a13d1e73,2025-04-04 06:24:06,Prime,U01636,U00356,I0479,mount,12.75,1,GEM,card,SEA,EU,ios,android,211,43,4.32,4.28,1,1,1,0,6462d08e88,dc1ba3e43b,48.77,-22909.58,,1,normal,,Pf24e5c8e3d,-0.26
T2a32b5191e,2025-04-04 06:25:20,Arcade,U00379,U01041,I0458,consumable,0.43,1,GEM,crypto,NA,EAST_ASIA,android,ios,115,48,4.14,4.72,0,0,0,0,26d29a72a9,2acd0d83b2,33.27,-29271.72,-32425.7,1,normal,,Pe7ea6ecb20,-0.176
Tdc77ecf925,2025-04-04 06:30:21,Prime,U01234,U01459,I0039,card_epic,5.9,1,GEM,wallet,EU,SEA,desktop,android,275,1120,4.36,4.15,1,1,1,0,611b2538b0,8c23809c55,0.0,,-26224.57,1,normal,,P27d0d4fe2b,-0.176
Tfa67d98025,2025-04-04 06:30:22,Prime,U00510,U01093,I0023,skin_common,2.13,1,GEM,card,OCE,NA,desktop,ios,197,256,4.08,4.26,0,1,0,0,ac1665cf05,ce134e6e55,85.33,-19425.0,-37453.18,1,normal,,P3689ace63a,-0.102
Tbf0850d0ea,2025-04-04 06:35:00,Prime,U00066,U01907,I0031,skin_rare,4.54,1,GEM,card,SEA,OCE,desktop,desktop,148,679,5.0,4.53,1,0,0,0,106ba689cf,dbcb3cf3a5,28.64,806.22,-10212.07,1,normal,,Pf77b73560d,-0.272
T538c275f07,2025-04-04 06:35:43,Prime,U01642,U00217,I0030,card_epic,7.88,1,GEM,card,SEA,EAST_ASIA,desktop,android,216,476,4.01,4.97,0,0,0,0,60a5229bb5,f644095345,80.97,-22283.98,-34100.28,1,normal,,P2025eafc74,-0.106
T39fd126c08,2025-04-04 06:43:29,Arcade,U01264,U01699,I0206,title,2.96,1,GEM,card,NA,LATAM,desktop,ios,83,157,5.0,3.46,1,1,0,0,a11da1e6c5,34fd4e07a0,0.0,,-36026.43,1,normal,,P28113639db,-0.257
Te0b05a919e,2025-04-04 06:50:14,Shadow,U00754,U01838,I0194,skin_rare,6.74,1,GEM,wallet,EAST_ASIA,EAST_ASIA,desktop,android,43,307,4.43,4.18,1,1,0,0,e84a4ce320,b93457b2e4,0.0,,,1,normal,,P0be47542f4,-0.22
T1fad5b61a5,2025-04-04 06:51:43,Prime,U00871,U01023,I0061,card_common,0.31,1,GEM,card,EU,OCE,desktop,ios,404,59,4.4,4.82,1,1,1,0,033c866a83,fa0f85eeb4,38.84,-38427.78,-1111.78,1,normal,,Pb9869ffa1b,-0.3
T3d5cce8a2a,2025-04-04 07:00:20,Prime,U01283,U01206,I0012,consumable,0.64,1,GEM,wallet,SEA,OCE,desktop,desktop,40,356,4.16,3.42,1,1,0,0,7fee9c86fe,6f47b14b24,0.0,4645.02,350.42,1,normal,,P2bbba3a792,-0.075
T01226fa9cb,2025-04-04 07:00:58,Prime,U00080,U01892,I0134,card_common,0.28,1,GEM,wallet,EU,EU,ios,ios,368,12,3.43,3.78,1,1,0,0,4642018e12,0da501df63,8.25,-15522.97,-27439.45,1,normal,,Pefcefeedc5,-0.311
Tebface9973,2025-04-04 07:13:07,Arcade,U00297,U01763,I0389,skin_legendary,42.41,1,GEM,card,OCE,EU,desktop,android,830,430,3.79,4.63,1,0,0,0,96dfff0abe,752013190b,0.0,,-3042.97,1,normal,,Pe04677b2d4,-0.205
Tf85a6c59e5,2025-04-04 07:13:49,Shadow,U01412,U00044,I0071,artifact,9.16,1,GEM,crypto,SEA,EAST_ASIA,desktop,ios,52,847,5.0,4.17,1,0,0,1,937cda8c91,4924c933f8,0.0,,-14536.98,1,normal,,P8a7bcd8368,-0.385
Tfb6e0125d4,2025-04-04 07:24:01,Shadow,U00911,U01232,I0294,mount,7.67,1,GEM,card,EAST_ASIA,SEA,desktop,ios,491,215,4.22,5.0,1,0,0,0,159787858a,0ef3d3f400,35.51,2053.5,-15355.12,1,normal,,P460e8ab6bb,-0.308
Tcb2167c833,2025-04-04 07:24:05,Arcade,U01348,U01771,I0356,skin_common,0.67,1,GEM,card,LATAM,EAST_ASIA,desktop,desktop,511,229,4.32,3.98,1,1,0,0,8c09528fef,83bce4c3c3,75.78,-23120.77,-29742.72,1,normal,,P7667ed94a6,-0.32
Tc9c0d98636,2025-04-04 07:30:54,Shadow,U01320,U00926,I0268,blueprint,29.1,1,GEM,card,LATAM,OCE,ios,desktop,85,345,5.0,3.69,1,0,1,0,05d1be1c51,301917866a,63.09,-28077.02,-11947.72,1,normal,,P2e458de565,-0.051
Tfbfb350b22,2025-04-04 07:35:10,Prime,U01449,U01594,I0409,skin_legendary,42.6,1,GEM,card,EAST_ASIA,OCE,android,android,1085,383,4.04,5.0,0,1,1,0,3ef39e030b,ba87f84e46,96.48,-33169.53,-26983.37,1,normal,,Pf405090489,-0.205
T970cf8bfd3,2025-04-04 07:38:19,Prime,U01355,U00929,I0410,card_epic,4.42,1,GEM,wallet,EU,OCE,desktop,android,1621,429,4.45,3.75,1,0,0,0,9f8179d893,af14339f80,54.7,-19806.93,-5951.83,1,normal,,P1dd56ada89,-0.228
T57c98cb6f4,2025-04-04 07:44:13,Shadow,U00974,U00143,I0234,skin_rare,6.15,1,GEM,card,NA,EAST_ASIA,desktop,android,203,265,3.94,4.18,1,1,0,0,63dd77e3d9,0d1b6343b0,29.85,-18812.45,-30472.7,1,price_spike_manipulation,Extreme price multiple x0.25 vs base,P1717196ef8,-0.234
Tb68763f09a,2025-04-04 07:44:26,Prime,U01439,U00776,I0456,skin_rare,9.79,1,GEM,card,OCE,SEA,android,desktop,182,98,4.57,4.56,0,0,0,0,fac2e3b646,58db477cc8,1.85,-18376.38,-31223.82,1,normal,,P0e9a860b34,-0.148
T419f95c65d,2025-04-04 07:47:36,Shadow,U00216,U01593,I0120,skin_legendary,74.19,1,GEM,card,NA,SEA,android,android,345,120,3.43,3.8,1,1,0,0,a84608c0b1,d3f6d11fb5,47.56,2608.9,-24460.88,1,normal,,P37573fec38,-0.087
Tc512f39708,2025-04-04 07:53:11,Prime,U01977,U00496,I0445,card_common,0.28,1,GEM,wallet,EU,SEA,ios,desktop,132,148,4.14,3.81,0,0,0,0,74ce8ce8a0,c371329d81,37.34,-9536.3,-17789.08,1,normal,,Pc019030c53,-0.311
Td5260430b1,2025-04-04 07:56:41,Prime,U00410,U01060,I0007,artifact,22.73,1,GEM,giftcode,OCE,LATAM,ios,ios,902,134,4.33,3.09,1,0,0,0,5af371ae7f,eb1d87ba90,0.0,,,1,normal,,P4006efa8a3,-0.298
Td596be9157,2025-04-04 07:58:14,Prime,U01597,U00819,I0096,card_epic,4.95,1,GEM,card,EU,EAST_ASIA,desktop,desktop,14,341,4.01,4.69,0,0,0,1,c88e0be540,29194d36f8,0.0,,-38025.07,1,normal,,Pcbbf07b2c5,-0.21
T695b9143bc,2025-04-04 07:58:49,Prime,U00170,U01789,I0403,consumable,0.14,1,GEM,wallet,NA,SEA,desktop,desktop,45,280,4.45,3.29,0,1,0,0,0a9b29f169,dd329da384,11.42,-1128.8,-16896.82,1,normal,,Pbc8e73ae47,-0.315
T0f6a906c4b,2025-04-04 08:05:48,Arcade,U01517,U00106,I0070,card_common,0.4,1,GEM,card,LATAM,SEA,desktop,desktop,49,24,3.81,4.52,1,1,1,0,056a0a4aa6,dfdd66fb32,8.52,-34396.98,-21859.87,1,normal,,Pd25e7bf1c6,-0.268
T6dff25e647,2025-04-04 08:12:28,Prime,U00928,U01221,I0302,mount,5.7,1,GEM,card,LATAM,EU,ios,desktop,294,613,3.7,4.15,1,1,0,0,7cce18e758,5c23812db8,0.0,,,1,normal,,Pca2ce47c5f,-0.327
T42c21b7dd1,2025-04-04 08:29:36,Shadow,U00185,U00204,I0293,consumable,0.34,1,GEM,wallet,OCE,LATAM,desktop,desktop,530,340,3.46,4.65,1,1,0,0,c32d576243,b492a2ac76,112.18,-9144.15,-20963.38,1,normal,,P5110884f39,-0.219
Ta0d938dff5,2025-04-04 08:32:17,Prime,U01011,U01823,I0004,card_epic,13.91,1,GEM,card,NA,SEA,desktop,desktop,334,216,4.02,3.99,0,1,0,1,02771fb2bb,4ab8e2b823,0.84,-5590.12,-17549.13,1,normal,,P34088590e4,0.106
Tf9a34319c0,2025-04-04 08:33:58,Prime,U01142,U01100,I0437,card_epic,4.42,1,GEM,card,NA,NA,ios,desktop,84,131,4.05,4.68,0,0,0,0,46fbb2b8c8,c4ff893d61,1.04,1387.97,-19410.47,1,normal,,Pc96f93b584,-0.228
T4bd18c33f1,2025-04-04 08:34:51,Shadow,U01591,U01787,I0142,blueprint,11.3,1,GEM,card,EU,SEA,console,desktop,133,246,3.92,4.95,1,0,0,1,d583b857fd,b785dfb2bd,3.46,-23307.52,-36894.2,1,normal,,Pb034ea2351,-0.311
Tcbc6d14095,2025-04-04 08:37:45,Prime,U01994,U01895,I0364,consumable,0.4,1,GEM,crypto,NA,EU,desktop,ios,593,205,4.22,5.0,0,1,0,0,a68b95f0c4,0c20d18f30,14.92,-34270.1,-38045.7,1,normal,,P809d81c8ce,-0.19
Tb361caf3ee,2025-04-04 08:41:53,Prime,U00709,U00612,I0474,skin_common,0.75,1,GEM,card,OCE,EU,desktop,ios,39,12,4.57,4.71,0,0,0,0,f0abf3cc25,201ff175e4,11.43,312.22,-28945.15,1,normal,,Pbb31ed84d7,-0.308
Ta77d563797,2025-04-04 08:54:26,Shadow,U00237,U01406,I0214,skin_common,1.48,1,GEM,wallet,EAST_ASIA,NA,desktop,desktop,124,169,4.67,3.84,1,0,0,1,10414cdc31,b83644fbaa,109.48,-23296.07,833.27,1,normal,,P445c7acd13,-0.199
T308bbfc2d5,2025-04-04 08:54:29,Shadow,U00038,U01993,I0460,skin_common,0.95,1,GEM,card,OCE,LATAM,android,desktop,33,128,5.0,4.88,0,1,0,1,3be21eba7e,5138fb4839,7.57,-33704.92,-30890.68,1,normal,,P93987ed33e,-0.278
T3bdec25f9d,2025-04-04 08:54:53,Prime,U01860,U00024,I0172,skin_rare,9.13,1,GEM,card,SEA,LATAM,desktop,android,195,39,3.75,4.2,1,1,0,0,0a4eb4827e,63198910a8,3.21,3642.1,-6056.07,1,normal,,Pab55b074e1,-0.163
Te6784b1bc6,2025-04-04 09:05:55,Shadow,U00630,U01957,I0207,mount,19.41,1,GEM,wallet,NA,EU,desktop,desktop,639,474,3.62,5.0,0,1,0,0,0f0c11b833,73b33c05ea,0.0,,,1,normal,,Pc320a329e1,-0.197
T8337cc24f5,2025-04-04 09:06:01,Shadow,U01751,U00876,I0096,card_epic,3.11,1,GEM,crypto,LATAM,NA,android,ios,241,22,4.43,4.92,1,1,0,0,f9907f04cf,b12445463b,0.0,,,1,normal,,Pe29918541e,-0.274
Tc5d02f07c9,2025-04-04 09:15:27,Shadow,U00677,U01753,I0048,consumable,0.3,1,GEM,card,LATAM,EU,desktop,android,648,57,4.14,3.07,0,1,0,0,a84def1926,4d3931544e,0.0,,-2592.82,1,normal,,Pea2415a087,-0.238
T79c51e9e7b,2025-04-04 09:22:16,Prime,U01007,U00003,I0049,title,1.51,1,GEM,wallet,SEA,NA,android,android,224,61,4.26,2.73,1,1,0,0,b4891f6eb5,2e474630fd,0.0,,,1,normal,,P2763a563a4,-0.325
T47c794028e,2025-04-04 09:22:19,Prime,U00501,U00946,I0369,blueprint,15.15,1,GEM,card,OCE,EAST_ASIA,desktop,android,171,359,4.18,4.26,1,1,0,1,3c18ec3841,b0422b2ec1,0.0,,,1,normal,,P9744217cfe,-0.255
T03acec1bde,2025-04-04 09:23:48,Arcade,U01347,U00078,I0405,skin_legendary,46.99,1,GEM,crypto,EU,LATAM,desktop,ios,146,130,5.0,4.55,0,1,0,0,a1fc0f51d3,48ad73eb14,12.4,-5113.63,-4389.47,1,normal,,Pb1f6f123b7,-0.188
